Approach,Model,Corruption Type,Date,Fscore
Baseline,ResNet50,brightness_3,2024-04-10 16:13:38.162315,0.6856949915965063
Baseline,ResNet50,contrast_3,2024-04-10 16:13:40.543557,0.3113372230278667
Baseline,ResNet50,defocus_blur_3,2024-04-10 16:13:42.897412,0.6915719718537074
Baseline,ResNet50,elastic_3,2024-04-10 16:13:45.245395,0.6285905603929399
Baseline,ResNet50,fog_3,2024-04-10 16:13:47.585964,0.4965523641623727
Baseline,ResNet50,frost_3,2024-04-10 16:13:49.926649,0.4661955620070689
Baseline,ResNet50,frosted_glass_blur_3,2024-04-10 16:13:52.259106,0.5926070692437991
Baseline,ResNet50,gaussian_blur_3,2024-04-10 16:13:54.607835,0.649501692538261
Baseline,ResNet50,gaussian_noise_3,2024-04-10 16:13:56.960855,0.6163195602678051
Baseline,ResNet50,impulse_noise_3,2024-04-10 16:13:59.294294,0.5879397007077665
Baseline,ResNet50,jpeg_compression_3,2024-04-10 16:14:01.636671,0.7089740019840698
Baseline,ResNet50,motion_blur_3,2024-04-10 16:14:03.983171,0.4934998202435409
Baseline,ResNet50,pixelate_3,2024-04-10 16:14:06.305437,0.7187905026123617
Baseline,ResNet50,saturate_3,2024-04-10 16:14:08.647600,0.7407637430280853
Baseline,ResNet50,shot_noise_3,2024-04-10 16:14:10.986980,0.6462032724927507
Baseline,ResNet50,snow_3,2024-04-10 16:14:13.311052,0.615952114135365
Baseline,ResNet50,spatter_3,2024-04-10 16:14:15.656845,0.6093458712391258
Baseline,ResNet50,speckle_noise_3,2024-04-10 16:14:17.997969,0.6590876320714297
Baseline,ResNet50,zoom_blur_3,2024-04-10 16:14:20.339126,0.6463422152462909
Baseline,ResNet50,brightness_3,2024-04-10 16:27:18.814568,0.9286704031457916
Baseline,ResNet50,contrast_3,2024-04-10 16:27:21.151867,0.5398622364573089
Baseline,ResNet50,defocus_blur_3,2024-04-10 16:27:23.491602,0.900893637355172
Baseline,ResNet50,elastic_3,2024-04-10 16:27:25.822797,0.8190337798415672
Baseline,ResNet50,fog_3,2024-04-10 16:27:28.156148,0.7639109600428663
Baseline,ResNet50,frost_3,2024-04-10 16:27:30.502295,0.7645986667557788
Baseline,ResNet50,frosted_glass_blur_3,2024-04-10 16:27:32.850501,0.8154917045496696
Baseline,ResNet50,gaussian_blur_3,2024-04-10 16:27:35.205830,0.8284626008833561
Baseline,ResNet50,gaussian_noise_3,2024-04-10 16:27:37.541752,0.8257265961717106
Baseline,ResNet50,impulse_noise_3,2024-04-10 16:27:39.895461,0.7828985293848608
Baseline,ResNet50,jpeg_compression_3,2024-04-10 16:27:42.224711,0.9307830532798486
Baseline,ResNet50,motion_blur_3,2024-04-10 16:27:44.574402,0.6775055301035827
Baseline,ResNet50,pixelate_3,2024-04-10 16:27:46.906442,0.9501819340132212
Baseline,ResNet50,saturate_3,2024-04-10 16:27:49.238102,0.9555163138431776
Baseline,ResNet50,shot_noise_3,2024-04-10 16:27:51.582609,0.8796939062483933
Baseline,ResNet50,snow_3,2024-04-10 16:27:53.915149,0.8359059401291956
Baseline,ResNet50,spatter_3,2024-04-10 16:27:56.249553,0.8203021384911946
Baseline,ResNet50,speckle_noise_3,2024-04-10 16:27:58.582066,0.9025198663033364
Baseline,ResNet50,zoom_blur_3,2024-04-10 16:28:00.923554,0.7956109847985113
Baseline,ResNet50,brightness_3,2024-04-10 16:35:49.466876,0.9465486417974665
Baseline,ResNet50,contrast_3,2024-04-10 16:35:52.725133,0.5324659409978919
Baseline,ResNet50,defocus_blur_3,2024-04-10 16:35:55.050681,0.915411538197878
Baseline,ResNet50,elastic_3,2024-04-10 16:35:57.382684,0.8231266065424917
Baseline,ResNet50,fog_3,2024-04-10 16:35:59.701963,0.7629044976313242
Baseline,ResNet50,frost_3,2024-04-10 16:36:02.039982,0.7664106601906859
Baseline,ResNet50,frosted_glass_blur_3,2024-04-10 16:36:04.375294,0.8196583872049323
Baseline,ResNet50,gaussian_blur_3,2024-04-10 16:36:06.710775,0.8512546575092909
Baseline,ResNet50,gaussian_noise_3,2024-04-10 16:36:09.065831,0.802690568982114
Baseline,ResNet50,impulse_noise_3,2024-04-10 16:36:11.413508,0.765320336673781
Baseline,ResNet50,jpeg_compression_3,2024-04-10 16:36:13.790872,0.932256360327764
Baseline,ResNet50,motion_blur_3,2024-04-10 16:36:16.111615,0.6764954902188111
Baseline,ResNet50,pixelate_3,2024-04-10 16:36:18.432105,0.9594601523602246
Baseline,ResNet50,saturate_3,2024-04-10 16:36:20.782520,0.9681943284769284
Baseline,ResNet50,shot_noise_3,2024-04-10 16:36:23.118422,0.8605896396630554
Baseline,ResNet50,snow_3,2024-04-10 16:36:25.458182,0.8335029553334374
Baseline,ResNet50,spatter_3,2024-04-10 16:36:27.798823,0.8108756022564563
Baseline,ResNet50,speckle_noise_3,2024-04-10 16:36:30.145743,0.8836237144726431
Baseline,ResNet50,zoom_blur_3,2024-04-10 16:36:32.478646,0.8186934058029947
Baseline,ResNet50,brightness_3,2024-04-10 16:48:13.015515,0.9527502877008944
Baseline,ResNet50,contrast_3,2024-04-10 16:48:15.356387,0.5296190776933073
Baseline,ResNet50,defocus_blur_3,2024-04-10 16:48:17.699988,0.9304264961716298
Baseline,ResNet50,elastic_3,2024-04-10 16:48:20.031960,0.8427649109659313
Baseline,ResNet50,fog_3,2024-04-10 16:48:22.357405,0.7738601102524568
Baseline,ResNet50,frost_3,2024-04-10 16:48:24.695769,0.7760009474320019
Baseline,ResNet50,frosted_glass_blur_3,2024-04-10 16:48:27.043617,0.8184236736362708
Baseline,ResNet50,gaussian_blur_3,2024-04-10 16:48:29.372202,0.8674423762234819
Baseline,ResNet50,gaussian_noise_3,2024-04-10 16:48:31.703048,0.8085834097973127
Baseline,ResNet50,impulse_noise_3,2024-04-10 16:48:34.032784,0.7625681191357663
Baseline,ResNet50,jpeg_compression_3,2024-04-10 16:48:36.348455,0.9408717015505254
Baseline,ResNet50,motion_blur_3,2024-04-10 16:48:38.676894,0.7489053358253017
Baseline,ResNet50,pixelate_3,2024-04-10 16:48:41.006743,0.967240128026947
Baseline,ResNet50,saturate_3,2024-04-10 16:48:43.337344,0.9734153182731172
Baseline,ResNet50,shot_noise_3,2024-04-10 16:48:45.657520,0.8640334818261672
Baseline,ResNet50,snow_3,2024-04-10 16:48:47.975307,0.8396844526149734
Baseline,ResNet50,spatter_3,2024-04-10 16:48:50.300602,0.8229138185023668
Baseline,ResNet50,speckle_noise_3,2024-04-10 16:48:52.622853,0.8916810360938283
Baseline,ResNet50,zoom_blur_3,2024-04-10 16:48:54.976558,0.8198854052227595
Baseline,ResNet50,brightness_3,2024-04-10 16:59:17.058703,0.9551343674845638
Baseline,ResNet50,contrast_3,2024-04-10 16:59:19.414014,0.525156990600174
Baseline,ResNet50,defocus_blur_3,2024-04-10 16:59:21.738799,0.9191115079098348
Baseline,ResNet50,elastic_3,2024-04-10 16:59:24.073169,0.823205253994655
Baseline,ResNet50,fog_3,2024-04-10 16:59:26.408898,0.7654261741294068
Baseline,ResNet50,frost_3,2024-04-10 16:59:28.741071,0.7683196742988044
Baseline,ResNet50,frosted_glass_blur_3,2024-04-10 16:59:31.107454,0.8376057900226435
Baseline,ResNet50,gaussian_blur_3,2024-04-10 16:59:33.433168,0.8447015163013789
Baseline,ResNet50,gaussian_noise_3,2024-04-10 16:59:35.779681,0.858548220561088
Baseline,ResNet50,impulse_noise_3,2024-04-10 16:59:38.111007,0.799445764483803
Baseline,ResNet50,jpeg_compression_3,2024-04-10 16:59:40.445784,0.9513910361395826
Baseline,ResNet50,motion_blur_3,2024-04-10 16:59:42.783217,0.697311927259278
Baseline,ResNet50,pixelate_3,2024-04-10 16:59:45.113016,0.971249060619412
Baseline,ResNet50,saturate_3,2024-04-10 16:59:47.436111,0.9826995604966022
Baseline,ResNet50,shot_noise_3,2024-04-10 16:59:49.770489,0.9097191591200284
Baseline,ResNet50,snow_3,2024-04-10 16:59:52.099038,0.8583249933086462
Baseline,ResNet50,spatter_3,2024-04-10 16:59:54.416126,0.8471593359892035
Baseline,ResNet50,speckle_noise_3,2024-04-10 16:59:56.742371,0.9280703074873288
Baseline,ResNet50,zoom_blur_3,2024-04-10 16:59:59.089543,0.810544735607205
Salt&Pepper,ResNet50,brightness_3,2024-04-10 17:10:17.198150,0.7153005813546882
Salt&Pepper,ResNet50,contrast_3,2024-04-10 17:10:19.530184,0.3085176043177387
Salt&Pepper,ResNet50,defocus_blur_3,2024-04-10 17:10:21.876527,0.7366357855654683
Salt&Pepper,ResNet50,elastic_3,2024-04-10 17:10:24.236932,0.6697880662092597
Salt&Pepper,ResNet50,fog_3,2024-04-10 17:10:26.575445,0.4741035351162297
Salt&Pepper,ResNet50,frost_3,2024-04-10 17:10:28.910008,0.585861508025153
Salt&Pepper,ResNet50,frosted_glass_blur_3,2024-04-10 17:10:31.240000,0.7138089204927426
Salt&Pepper,ResNet50,gaussian_blur_3,2024-04-10 17:10:33.578615,0.7182750800775174
Salt&Pepper,ResNet50,gaussian_noise_3,2024-04-10 17:10:35.902676,0.7478607849880283
Salt&Pepper,ResNet50,impulse_noise_3,2024-04-10 17:10:38.232777,0.7427112817908986
Salt&Pepper,ResNet50,jpeg_compression_3,2024-04-10 17:10:40.560848,0.7501802748104103
Salt&Pepper,ResNet50,motion_blur_3,2024-04-10 17:10:42.889818,0.6054382665955651
Salt&Pepper,ResNet50,pixelate_3,2024-04-10 17:10:45.223160,0.7548534767338458
Salt&Pepper,ResNet50,saturate_3,2024-04-10 17:10:47.557285,0.7467308817163467
Salt&Pepper,ResNet50,shot_noise_3,2024-04-10 17:10:49.909455,0.7495367676556917
Salt&Pepper,ResNet50,snow_3,2024-04-10 17:10:52.248524,0.6955716524737249
Salt&Pepper,ResNet50,spatter_3,2024-04-10 17:10:54.575880,0.69486569468282
Salt&Pepper,ResNet50,speckle_noise_3,2024-04-10 17:10:56.913761,0.7521220598439557
Salt&Pepper,ResNet50,zoom_blur_3,2024-04-10 17:10:59.251451,0.6891711396906214
Salt&Pepper,ResNet50,brightness_3,2024-04-10 17:18:55.918833,0.7097803625872666
Salt&Pepper,ResNet50,contrast_3,2024-04-10 17:18:58.247230,0.3002826251502962
Salt&Pepper,ResNet50,defocus_blur_3,2024-04-10 17:19:00.591390,0.7371918298287057
Salt&Pepper,ResNet50,elastic_3,2024-04-10 17:19:02.948235,0.6830224419259727
Salt&Pepper,ResNet50,fog_3,2024-04-10 17:19:05.291080,0.52919297817243
Salt&Pepper,ResNet50,frost_3,2024-04-10 17:19:07.622274,0.573259855396496
Salt&Pepper,ResNet50,frosted_glass_blur_3,2024-04-10 17:19:09.991788,0.7132603235943267
Salt&Pepper,ResNet50,gaussian_blur_3,2024-04-10 17:19:12.323554,0.72242147223029
Salt&Pepper,ResNet50,gaussian_noise_3,2024-04-10 17:19:14.665296,0.7413281476105082
Salt&Pepper,ResNet50,impulse_noise_3,2024-04-10 17:19:17.020737,0.7299464490504564
Salt&Pepper,ResNet50,jpeg_compression_3,2024-04-10 17:19:19.453136,0.7471068867912869
Salt&Pepper,ResNet50,motion_blur_3,2024-04-10 17:19:21.768848,0.6478779540278686
Salt&Pepper,ResNet50,pixelate_3,2024-04-10 17:19:24.115384,0.7524385799985688
Salt&Pepper,ResNet50,saturate_3,2024-04-10 17:19:26.453705,0.7500072047368487
Salt&Pepper,ResNet50,shot_noise_3,2024-04-10 17:19:28.791054,0.7459963737640701
Salt&Pepper,ResNet50,snow_3,2024-04-10 17:19:31.133937,0.6641688876710022
Salt&Pepper,ResNet50,spatter_3,2024-04-10 17:19:33.459168,0.6570933550569994
Salt&Pepper,ResNet50,speckle_noise_3,2024-04-10 17:19:35.794430,0.7492181539769583
Salt&Pepper,ResNet50,zoom_blur_3,2024-04-10 17:19:38.139483,0.7047422799002915
Salt&Pepper,ResNet50,brightness_3,2024-04-10 17:27:34.027932,0.8208059242626076
Salt&Pepper,ResNet50,contrast_3,2024-04-10 17:27:36.382100,0.387249240566493
Salt&Pepper,ResNet50,defocus_blur_3,2024-04-10 17:27:38.768228,0.8366438804709825
Salt&Pepper,ResNet50,elastic_3,2024-04-10 17:27:41.115693,0.7721894692203578
Salt&Pepper,ResNet50,fog_3,2024-04-10 17:27:43.453363,0.6211685943466223
Salt&Pepper,ResNet50,frost_3,2024-04-10 17:27:45.793356,0.7096776056661509
Salt&Pepper,ResNet50,frosted_glass_blur_3,2024-04-10 17:27:48.178858,0.8073444001762635
Salt&Pepper,ResNet50,gaussian_blur_3,2024-04-10 17:27:50.500952,0.8224650905853442
Salt&Pepper,ResNet50,gaussian_noise_3,2024-04-10 17:27:52.819347,0.822636878946869
Salt&Pepper,ResNet50,impulse_noise_3,2024-04-10 17:27:55.149087,0.8125159705484988
Salt&Pepper,ResNet50,jpeg_compression_3,2024-04-10 17:27:57.524405,0.8307673769128859
Salt&Pepper,ResNet50,motion_blur_3,2024-04-10 17:27:59.862837,0.7579454860190441
Salt&Pepper,ResNet50,pixelate_3,2024-04-10 17:28:02.183962,0.8421791142786853
Salt&Pepper,ResNet50,saturate_3,2024-04-10 17:28:04.535338,0.8257216545898862
Salt&Pepper,ResNet50,shot_noise_3,2024-04-10 17:28:06.863442,0.8321288425195608
Salt&Pepper,ResNet50,snow_3,2024-04-10 17:28:09.191562,0.7506388743304211
Salt&Pepper,ResNet50,spatter_3,2024-04-10 17:28:11.515172,0.7337064452793888
Salt&Pepper,ResNet50,speckle_noise_3,2024-04-10 17:28:13.846547,0.8355114631273102
Salt&Pepper,ResNet50,zoom_blur_3,2024-04-10 17:28:16.171451,0.8068426060675391
Salt&Pepper,ResNet50,brightness_3,2024-04-10 17:35:35.586033,0.8108348271979045
Salt&Pepper,ResNet50,contrast_3,2024-04-10 17:35:38.866091,0.4616856791684864
Salt&Pepper,ResNet50,defocus_blur_3,2024-04-10 17:35:41.196225,0.8398274945496158
Salt&Pepper,ResNet50,elastic_3,2024-04-10 17:35:43.538845,0.7655619362462047
Salt&Pepper,ResNet50,fog_3,2024-04-10 17:35:45.874698,0.6336336728142681
Salt&Pepper,ResNet50,frost_3,2024-04-10 17:35:48.203257,0.6442402564616883
Salt&Pepper,ResNet50,frosted_glass_blur_3,2024-04-10 17:35:50.542658,0.8024304043792704
Salt&Pepper,ResNet50,gaussian_blur_3,2024-04-10 17:35:52.893147,0.824399875820417
Salt&Pepper,ResNet50,gaussian_noise_3,2024-04-10 17:35:55.252606,0.8276176719495126
Salt&Pepper,ResNet50,impulse_noise_3,2024-04-10 17:35:57.581446,0.8193094754493397
Salt&Pepper,ResNet50,jpeg_compression_3,2024-04-10 17:35:59.916378,0.8401292153710344
Salt&Pepper,ResNet50,motion_blur_3,2024-04-10 17:36:02.248386,0.7208726874935105
Salt&Pepper,ResNet50,pixelate_3,2024-04-10 17:36:04.575771,0.849120291161819
Salt&Pepper,ResNet50,saturate_3,2024-04-10 17:36:06.918282,0.8373972608433664
Salt&Pepper,ResNet50,shot_noise_3,2024-04-10 17:36:09.269064,0.841853449304374
Salt&Pepper,ResNet50,snow_3,2024-04-10 17:36:11.606436,0.7457035758060052
Salt&Pepper,ResNet50,spatter_3,2024-04-10 17:36:13.964197,0.7347637051416294
Salt&Pepper,ResNet50,speckle_noise_3,2024-04-10 17:36:16.307489,0.8434403373269292
Salt&Pepper,ResNet50,zoom_blur_3,2024-04-10 17:36:18.639581,0.8005976393222152
Salt&Pepper,ResNet50,brightness_3,2024-04-10 17:44:15.252387,0.827827531225763
Salt&Pepper,ResNet50,contrast_3,2024-04-10 17:44:18.523446,0.487910823924737
Salt&Pepper,ResNet50,defocus_blur_3,2024-04-10 17:44:20.874963,0.8557662560181832
Salt&Pepper,ResNet50,elastic_3,2024-04-10 17:44:23.184545,0.7781589024951465
Salt&Pepper,ResNet50,fog_3,2024-04-10 17:44:25.522380,0.6655393109876394
Salt&Pepper,ResNet50,frost_3,2024-04-10 17:44:27.873331,0.7272060032662823
Salt&Pepper,ResNet50,frosted_glass_blur_3,2024-04-10 17:44:30.203005,0.8094551998649481
Salt&Pepper,ResNet50,gaussian_blur_3,2024-04-10 17:44:32.540439,0.8476652342587983
Salt&Pepper,ResNet50,gaussian_noise_3,2024-04-10 17:44:34.910409,0.8255542320031903
Salt&Pepper,ResNet50,impulse_noise_3,2024-04-10 17:44:37.241639,0.8080286646777838
Salt&Pepper,ResNet50,jpeg_compression_3,2024-04-10 17:44:39.584181,0.8345814431386795
Salt&Pepper,ResNet50,motion_blur_3,2024-04-10 17:44:41.943723,0.740105320248422
Salt&Pepper,ResNet50,pixelate_3,2024-04-10 17:44:44.277920,0.8524786332329238
Salt&Pepper,ResNet50,saturate_3,2024-04-10 17:44:46.613525,0.8279353625484502
Salt&Pepper,ResNet50,shot_noise_3,2024-04-10 17:44:48.951989,0.83426329743986
Salt&Pepper,ResNet50,snow_3,2024-04-10 17:44:51.298210,0.7433807145197141
Salt&Pepper,ResNet50,spatter_3,2024-04-10 17:44:53.626916,0.7052492085236577
Salt&Pepper,ResNet50,speckle_noise_3,2024-04-10 17:44:55.955524,0.839418945161699
Salt&Pepper,ResNet50,zoom_blur_3,2024-04-10 17:44:58.294411,0.8195167426499491
DefaultAug,ResNet50,brightness_3,2024-04-10 18:01:26.408040,0.81459118207143
DefaultAug,ResNet50,contrast_3,2024-04-10 18:01:28.748918,0.5208370039236024
DefaultAug,ResNet50,defocus_blur_3,2024-04-10 18:01:31.091345,0.7937044956979065
DefaultAug,ResNet50,elastic_3,2024-04-10 18:01:33.418332,0.7612590404954763
DefaultAug,ResNet50,fog_3,2024-04-10 18:01:35.815827,0.7127150586252113
DefaultAug,ResNet50,frost_3,2024-04-10 18:01:38.128420,0.6559404142912127
DefaultAug,ResNet50,frosted_glass_blur_3,2024-04-10 18:01:40.453143,0.742973409849751
DefaultAug,ResNet50,gaussian_blur_3,2024-04-10 18:01:42.778991,0.735304628097685
DefaultAug,ResNet50,gaussian_noise_3,2024-04-10 18:01:45.096337,0.675213710600715
DefaultAug,ResNet50,impulse_noise_3,2024-04-10 18:01:47.417162,0.6369606942801803
DefaultAug,ResNet50,jpeg_compression_3,2024-04-10 18:01:49.752855,0.8129885065566187
DefaultAug,ResNet50,motion_blur_3,2024-04-10 18:01:52.071658,0.6289886589939543
DefaultAug,ResNet50,pixelate_3,2024-04-10 18:01:54.390270,0.8425787177552913
DefaultAug,ResNet50,saturate_3,2024-04-10 18:01:56.716456,0.8490267099527834
DefaultAug,ResNet50,shot_noise_3,2024-04-10 18:01:59.029706,0.744751223199007
DefaultAug,ResNet50,snow_3,2024-04-10 18:02:01.327525,0.7447783098227065
DefaultAug,ResNet50,spatter_3,2024-04-10 18:02:03.629565,0.7394668860277158
DefaultAug,ResNet50,speckle_noise_3,2024-04-10 18:02:05.944178,0.7798167432271652
DefaultAug,ResNet50,zoom_blur_3,2024-04-10 18:02:08.277725,0.7183652801926534
DefaultAug,ResNet50,brightness_3,2024-04-10 18:12:09.695062,0.8868356552085853
DefaultAug,ResNet50,contrast_3,2024-04-10 18:12:12.919026,0.6584334788729664
DefaultAug,ResNet50,defocus_blur_3,2024-04-10 18:12:15.238214,0.8790604529068992
DefaultAug,ResNet50,elastic_3,2024-04-10 18:12:17.565758,0.8380247259709048
DefaultAug,ResNet50,fog_3,2024-04-10 18:12:19.897312,0.7921629645683695
DefaultAug,ResNet50,frost_3,2024-04-10 18:12:22.222397,0.7246913336127228
DefaultAug,ResNet50,frosted_glass_blur_3,2024-04-10 18:12:24.534283,0.7371586200035077
DefaultAug,ResNet50,gaussian_blur_3,2024-04-10 18:12:26.883995,0.8419040428604492
DefaultAug,ResNet50,gaussian_noise_3,2024-04-10 18:12:29.212150,0.6256264020124167
DefaultAug,ResNet50,impulse_noise_3,2024-04-10 18:12:31.527167,0.6125073205830799
DefaultAug,ResNet50,jpeg_compression_3,2024-04-10 18:12:33.844689,0.8474514063759846
DefaultAug,ResNet50,motion_blur_3,2024-04-10 18:12:36.156911,0.7580881905130985
DefaultAug,ResNet50,pixelate_3,2024-04-10 18:12:38.473086,0.8835214356828311
DefaultAug,ResNet50,saturate_3,2024-04-10 18:12:40.792386,0.8930784213251985
DefaultAug,ResNet50,shot_noise_3,2024-04-10 18:12:43.146487,0.6908265547967835
DefaultAug,ResNet50,snow_3,2024-04-10 18:12:45.463785,0.7531277656874852
DefaultAug,ResNet50,spatter_3,2024-04-10 18:12:47.782631,0.7314141641200946
DefaultAug,ResNet50,speckle_noise_3,2024-04-10 18:12:50.103438,0.7360781819297807
DefaultAug,ResNet50,zoom_blur_3,2024-04-10 18:12:52.424541,0.8188657459119953
DefaultAug,ResNet50,brightness_3,2024-04-10 18:20:14.262508,0.8692146328796447
DefaultAug,ResNet50,contrast_3,2024-04-10 18:20:16.599529,0.6089954398162909
DefaultAug,ResNet50,defocus_blur_3,2024-04-10 18:20:18.913444,0.8566854281170917
DefaultAug,ResNet50,elastic_3,2024-04-10 18:20:21.224000,0.8156110895298712
DefaultAug,ResNet50,fog_3,2024-04-10 18:20:23.531295,0.765898268897917
DefaultAug,ResNet50,frost_3,2024-04-10 18:20:25.839967,0.7290107085776805
DefaultAug,ResNet50,frosted_glass_blur_3,2024-04-10 18:20:28.156296,0.7764391498455157
DefaultAug,ResNet50,gaussian_blur_3,2024-04-10 18:20:30.479913,0.8105338882010831
DefaultAug,ResNet50,gaussian_noise_3,2024-04-10 18:20:32.798394,0.705990891999478
DefaultAug,ResNet50,impulse_noise_3,2024-04-10 18:20:35.131015,0.6863531886086649
DefaultAug,ResNet50,jpeg_compression_3,2024-04-10 18:20:37.448040,0.8566872785510938
DefaultAug,ResNet50,motion_blur_3,2024-04-10 18:20:39.771022,0.6839915504109083
DefaultAug,ResNet50,pixelate_3,2024-04-10 18:20:42.122114,0.8839555346756779
DefaultAug,ResNet50,saturate_3,2024-04-10 18:20:44.443706,0.8959401680716766
DefaultAug,ResNet50,shot_noise_3,2024-04-10 18:20:46.765481,0.765089572591562
DefaultAug,ResNet50,snow_3,2024-04-10 18:20:49.095700,0.7682754460771264
DefaultAug,ResNet50,spatter_3,2024-04-10 18:20:51.415956,0.7522705125761731
DefaultAug,ResNet50,speckle_noise_3,2024-04-10 18:20:53.740846,0.795479935669176
DefaultAug,ResNet50,zoom_blur_3,2024-04-10 18:20:56.052669,0.814660020423141
DefaultAug,ResNet50,brightness_3,2024-04-10 18:31:38.272183,0.8801221171774843
DefaultAug,ResNet50,contrast_3,2024-04-10 18:31:40.614148,0.6009830421995315
DefaultAug,ResNet50,defocus_blur_3,2024-04-10 18:31:42.925137,0.8533542608564643
DefaultAug,ResNet50,elastic_3,2024-04-10 18:31:45.241045,0.8089018774987334
DefaultAug,ResNet50,fog_3,2024-04-10 18:31:47.558571,0.7552180077273722
DefaultAug,ResNet50,frost_3,2024-04-10 18:31:49.879986,0.7337768430488547
DefaultAug,ResNet50,frosted_glass_blur_3,2024-04-10 18:31:52.204794,0.8064841274860438
DefaultAug,ResNet50,gaussian_blur_3,2024-04-10 18:31:54.502787,0.7969401771562741
DefaultAug,ResNet50,gaussian_noise_3,2024-04-10 18:31:56.824546,0.7785533745166907
